CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,avg_monthly_spend,has_multiple_services,Average Monthly Spend,Multiple Services
4925-LMHOK,1,United States,California,Stockton,95212,"38.049457, -121.21653",38.049457,-121.21653,Male,No,No,No,15,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),58.6,939.7,Yes,1,97,2003,Service dissatisfaction,62.64666666666667,True,62.64666666666667,True
1455-UGQVH,1,United States,California,Acampo,95220,"38.200231, -121.235034",38.200231,-121.235034,Male,No,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,1037.75,Yes,1,91,4501,Lack of self-service on Website,103.775,True,103.775,True
8280-MQRQN,1,United States,California,Arnold,95223,"38.32153, -120.236358",38.32153,-120.236358,Female,No,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.45,50.45,Yes,1,69,2806,Network reliability,50.45,True,50.45,True
2037-SGXHH,1,United States,California,Campo Seco,95226,"38.233879, -120.861666",38.233879,-120.861666,Male,No,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.65,3624.3,Yes,1,71,3498,Don't know,95.3763157894737,True,95.3763157894737,True
3178-FESZO,1,United States,California,Clements,95227,"38.227285, -121.02789",38.227285,-121.02789,Female,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.25,100.25,Yes,1,100,5797,Don't know,100.25,True,100.25,True
6087-MVHJH,1,United States,California,French Camp,95231,"37.873283, -121.292034",37.873283,-121.292034,Female,No,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.45,1422.1,Yes,1,88,5186,Don't know,88.88125,True,88.88125,True
4603-JANFB,1,United States,California,Glencoe,95232,"38.358464, -120.579304",38.358464,-120.579304,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,69.85,Yes,1,97,4548,Poor expertise of online support,69.85,False,69.85,False
3018-TFTSU,1,United States,California,Hathaway Pines,95233,"38.184914, -120.364085",38.184914,-120.364085,Male,No,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),81.7,858.6,Yes,1,76,2850,Poor expertise of phone support,71.55,True,71.55,True
4806-KEXQR,1,United States,California,Lockeford,95237,"38.166791, -121.14207",38.166791,-121.14207,Male,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.9,324.3,Yes,1,77,4669,Competitor had better devices,81.075,False,81.075,False
7083-YNSKY,1,United States,California,Lodi,95242,"38.128087, -121.4078",38.128087,-121.4078,Female,No,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.4,399.6,Yes,1,86,2853,Competitor offered higher download speeds,26.64,True,26.64,True
2479-BRAMR,1,United States,California,Murphys,95247,"38.147852, -120.440124",38.147852,-120.440124,Male,Yes,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.75,3273.55,Yes,1,71,4995,Competitor offered more data,79.84268292682927,True,79.84268292682927,True
7434-SHXLS,1,United States,California,Wallace,95254,"38.192608, -120.957842",38.192608,-120.957842,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,Yes,1,82,5421,Competitor made better offer,20.9,False,20.9,False
7908-QCBCA,1,United States,California,Atwater,95301,"37.321233, -120.656354",37.321233,-120.656354,Female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.4,69.4,Yes,1,65,2404,Competitor had better devices,69.4,False,69.4,False
6711-FLDFB,1,United States,California,Big Oak Flat,95305,"37.818589, -120.256995",37.818589,-120.256995,Female,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,541.15,Yes,1,68,5159,Competitor had better devices,77.30714285714285,True,77.30714285714285,True
3714-JTVOV,1,United States,California,Crows Landing,95313,"37.435664, -121.049056",37.435664,-121.049056,Female,Yes,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.15,3229.4,Yes,1,94,2322,Competitor offered higher download speeds,76.89047619047619,True,76.89047619047619,True
4702-IOQDC,1,United States,California,Gustine,95322,"37.147198, -121.120161",37.147198,-121.120161,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,70.1,Yes,1,100,2007,Competitor offered higher download speeds,70.1,False,70.1,False
6178-KFNHS,1,United States,California,Hughson,95326,"37.5923, -120.853288",37.5923,-120.853288,Female,No,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.3,909.25,Yes,1,98,3545,Competitor offered higher download speeds,75.77083333333333,True,75.77083333333333,True
1264-BYWMS,1,United States,California,La Grange,95329,"37.666587, -120.411517",37.666587,-120.411517,Male,No,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.8,5283.95,Yes,1,82,4089,Competitor offered more data,96.07181818181817,True,96.07181818181817,True
9658-WYUFB,1,United States,California,Lathrop,95330,"37.80821, -121.308401",37.80821,-121.308401,Female,No,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,1617.5,Yes,1,66,2825,Competitor offered more data,95.1470588235294,True,95.1470588235294,True
2013-SGDXK,1,United States,California,Mariposa,95338,"37.526791, -119.99437",37.526791,-119.99437,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,84.3,84.3,Yes,1,78,2172,Competitor offered more data,84.3,True,84.3,True
8580-QVLOC,1,United States,California,Merced,95348,"37.40122, -120.514191",37.40122,-120.514191,Female,Yes,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.45,6440.25,Yes,1,78,5697,Competitor made better offer,89.44791666666667,True,89.44791666666667,True
2012-NWRPA,1,United States,California,Modesto,95355,"37.672906, -120.946594",37.672906,-120.946594,Female,Yes,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.55,1131.2,Yes,1,71,3172,Competitor made better offer,102.83636363636364,True,102.83636363636364,True
8808-ELEHO,1,United States,California,Modesto,95356,"37.716186, -121.025836",37.716186,-121.025836,Male,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.25,585.95,Yes,1,72,3812,Price too high,73.24375,True,73.24375,True
3506-LCJDC,1,United States,California,Modesto,95358,"37.612612, -121.108568",37.612612,-121.108568,Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.95,19.95,Yes,1,76,4860,Product dissatisfaction,19.95,False,19.95,False
3934-HXCFZ,1,United States,California,Pinecrest,95364,"38.224869, -119.755729",38.224869,-119.755729,Male,No,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,99.25,2186.4,Yes,1,76,5338,Service dissatisfaction,95.0608695652174,True,95.0608695652174,True
7666-WKRON,1,United States,California,Riverbank,95367,"37.734971, -120.954271",37.734971,-120.954271,Female,No,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,80.45,3201.55,Yes,1,85,2224,Lack of self-service on Website,82.09102564102565,True,82.09102564102565,True
4910-AQFFX,1,United States,California,Soulsbyville,95372,"37.990574, -120.261821",37.990574,-120.261821,Male,No,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.35,661.25,Yes,1,93,4533,Network reliability,73.47222222222223,True,73.47222222222223,True
2154-KVJFF,1,United States,California,Stevinson,95374,"37.316807, -120.855753",37.316807,-120.855753,Female,No,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.75,1111.85,Yes,1,65,2813,Limited range of services,74.12333333333332,True,74.12333333333332,True
9647-ERGBE,1,United States,California,Turlock,95380,"37.474396, -120.875917",37.474396,-120.875917,Female,No,Yes,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3046.15,Yes,1,100,4664,Lack of affordable download/upload speed,101.53833333333334,True,101.53833333333334,True
3428-XZMAZ,1,United States,California,Turlock,95382,"37.529656, -120.854357",37.529656,-120.854357,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,Yes,1,91,5796,Long distance charges,69.35,False,69.35,False
0378-TOVMS,1,United States,California,Vernalis,95385,"37.609095, -121.263381",37.609095,-121.263381,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.8,272.2,Yes,1,89,5641,Extra data charges,90.73333333333333,True,90.73333333333333,True
4355-HBJHH,1,United States,California,Waterford,95386,"37.669516, -120.626964",37.669516,-120.626964,Male,No,Yes,No,67,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,79.7,5293.4,Yes,1,77,6289,Price too high,79.00597014925373,True,79.00597014925373,True
9058-CBREO,1,United States,California,Winton,95388,"37.421299, -120.599587",37.421299,-120.599587,Female,Yes,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.55,50.55,Yes,1,95,3357,Product dissatisfaction,50.55,True,50.55,True
0318-QUUOB,1,United States,California,Santa Rosa,95403,"38.488431, -122.752839",38.488431,-122.752839,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55,Yes,1,91,4273,Service dissatisfaction,80.55,True,80.55,True
5520-FVEWJ,1,United States,California,Santa Rosa,95405,"38.439696, -122.668817",38.439696,-122.668817,Female,No,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.5,916.9,Yes,1,84,4154,Lack of self-service on Website,76.40833333333333,True,76.40833333333333,True
5572-ZDXHY,1,United States,California,Santa Rosa,95409,"38.468893, -122.580539",38.468893,-122.580539,Female,No,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.3,1855.65,Yes,1,85,5313,Network reliability,84.34772727272728,True,84.34772727272728,True
3750-CKVKH,1,United States,California,Clearlake Oaks,95423,"39.07116, -122.598542",39.07116,-122.598542,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.75,116.65,Yes,1,71,2299,Don't know,58.325,False,58.325,False
8063-GBATB,1,United States,California,Cobb,95426,"38.838088, -122.73203",38.838088,-122.73203,Female,Yes,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,2287.25,Yes,1,80,5172,Competitor had better devices,84.71296296296296,True,84.71296296296296,True
4547-KQRTM,1,United States,California,Eldridge,95431,"38.348884, -122.51699",38.348884,-122.51699,Female,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.05,830.7,Yes,1,76,3740,Competitor offered higher download speeds,83.07000000000001,True,83.07000000000001,True
4877-EVATK,1,United States,California,Elk,95432,"39.108252, -123.645121",39.108252,-123.645121,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,20.0,Yes,1,83,3657,Competitor offered more data,20.0,False,20.0,False
7639-SUPCW,1,United States,California,Glen Ellen,95442,"38.368744, -122.522642",38.368744,-122.522642,Female,No,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.8,1054.6,Yes,1,100,2270,Competitor made better offer,47.93636363636363,True,47.93636363636363,True
1069-XAIEM,1,United States,California,Mendocino,95460,"39.305545, -123.743697",39.305545,-123.743697,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.05,85.05,Yes,1,96,2975,Competitor had better devices,85.05,True,85.05,True
4658-HCOHW,1,United States,California,Redwood Valley,95470,"39.298065, -123.25211",39.298065,-123.25211,Female,No,Yes,No,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,102.8,2110.15,Yes,1,100,3123,Competitor had better devices,100.48333333333333,True,100.48333333333333,True
3440-JPSCL,1,United States,California,Sonoma,95476,"38.25485, -122.461799",38.25485,-122.461799,Female,No,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,547.65,Yes,1,87,3722,Competitor offered higher download speeds,91.27499999999999,True,91.27499999999999,True
2889-FPWRM,1,United States,California,Mckinleyville,95519,"40.965011, -124.015255",40.965011,-124.015255,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),117.8,8684.8,Yes,1,100,4432,Competitor offered higher download speeds,120.6222222222222,True,120.6222222222222,True
6987-XQSJT,1,United States,California,Blue Lake,95525,"40.94338, -123.831799",40.94338,-123.831799,Female,Yes,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.5,4370.25,Yes,1,78,5684,Competitor offered higher download speeds,80.93055555555556,True,80.93055555555556,True
4290-BSXUX,1,United States,California,Fields Landing,95537,"40.726949, -124.217378",40.726949,-124.217378,Male,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.65,251.75,Yes,1,87,5036,Competitor offered more data,83.91666666666667,True,83.91666666666667,True
0325-XBFAC,1,United States,California,Hoopa,95546,"41.163637, -123.704841",41.163637,-123.704841,Male,No,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,740.3,Yes,1,94,5811,Competitor offered more data,92.5375,True,92.5375,True
2462-XIIJB,1,United States,California,Miranda,95553,"40.210895, -123.86",40.210895,-123.86,Male,No,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.5,452.7,Yes,1,73,2810,Competitor offered more data,90.53999999999999,True,90.53999999999999,True
4760-XOHVN,1,United States,California,Myers Flat,95554,"40.267158, -123.805913",40.267158,-123.805913,Female,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,19.45,Yes,1,84,2865,Competitor made better offer,19.45,False,19.45,False
7817-BOQPW,1,United States,California,Rio Dell,95562,"40.485849, -124.163234",40.485849,-124.163234,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,166.3,Yes,1,77,4320,Competitor made better offer,83.15,True,83.15,True
1853-UDXBW,1,United States,California,Samoa,95564,"40.809636, -124.189977",40.809636,-124.189977,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,70.0,Yes,1,85,2485,Price too high,70.0,False,70.0,False
5458-CQJTA,1,United States,California,Smith River,95567,"41.950683, -124.097094",41.950683,-124.097094,Male,No,Yes,No,65,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.8,4820.15,Yes,1,89,5207,Product dissatisfaction,74.15615384615384,True,74.15615384615384,True
5219-YIPTK,1,United States,California,Trinidad,95570,"41.162295, -124.027381",41.162295,-124.027381,Female,No,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,3409.6,Yes,1,71,3185,Service dissatisfaction,103.32121212121211,True,103.32121212121211,True
3540-RZJYU,1,United States,California,Zenia,95595,"40.170357, -123.417298",40.170357,-123.417298,Female,No,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,86.2,1270.2,Yes,1,90,5829,Lack of self-service on Website,84.68,True,84.68,True
2091-MJTFX,1,United States,California,Auburn,95602,"38.99003, -121.114408",38.99003,-121.114408,Female,No,Yes,Yes,30,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),51.2,1561.5,Yes,1,79,4568,Network reliability,52.05,True,52.05,True
0883-EIBTI,1,United States,California,Clarksburg,95612,"38.384648, -121.578701",38.384648,-121.578701,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,31.55,Yes,1,82,2484,Limited range of services,15.775,False,15.775,False
0722-TROQR,1,United States,California,Davis,95616,"38.508735, -121.678813",38.508735,-121.678813,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,321.75,Yes,1,78,2122,Lack of affordable download/upload speed,80.4375,True,80.4375,True
7571-YXDAD,1,United States,California,Davis,95618,"38.544002, -121.685559",38.544002,-121.685559,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),74.9,147.15,Yes,1,93,2078,Long distance charges,73.575,True,73.575,True
3393-FMZPV,1,United States,California,Elverta,95626,"38.734997, -121.463719",38.734997,-121.463719,Female,No,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,2387.75,Yes,1,74,2195,Extra data charges,95.51,True,95.51,True
6402-ZFPPI,1,United States,California,Fair Oaks,95628,"38.652065, -121.25441",38.652065,-121.25441,Female,Yes,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.8,2660.2,Yes,1,94,4969,Price too high,106.40799999999999,True,106.40799999999999,True
7486-KSRVI,1,United States,California,Folsom,95630,"38.672638, -121.147403",38.672638,-121.147403,Male,No,No,No,43,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.0,4211.55,Yes,1,93,4760,Product dissatisfaction,97.94302325581396,True,97.94302325581396,True
8443-WVPSS,1,United States,California,Galt,95632,"38.274451, -121.259201",38.274451,-121.259201,Male,No,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.85,990.9,Yes,1,69,4243,Service dissatisfaction,99.09,True,99.09,True
3006-XIMLN,1,United States,California,Garden Valley,95633,"38.852544, -120.837669",38.852544,-120.837669,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.2,193.8,Yes,1,79,5299,Lack of self-service on Website,96.9,True,96.9,True
9965-YOKZB,1,United States,California,Grizzly Flats,95636,"38.636102, -120.522149",38.636102,-120.522149,Male,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.85,790.15,Yes,1,71,3723,Network reliability,87.79444444444444,True,87.79444444444444,True
